time	cp0	cai0	J_uni0	jNCX_m0	ca_mito0	psi_mito0	atp0	adp0
316	0.11761	0.110979	0.000453989	0.000253696	0.0685501	181.918	4999.95	50.0012
317	0.116968	0.110243	0.000451715	0.000255433	0.0685521	181.924	4999.95	50.0013
318	0.116452	0.10953	0.00044989	0.000257141	0.0685541	181.931	4999.95	50.0013
319	0.115705	0.108837	0.000447241	0.000258822	0.068556	181.937	4999.95	50.0013
320	0.114948	0.108164	0.000444551	0.000260476	0.0685578	181.943	4999.95	50.0013
321	0.114263	0.107509	0.000442118	0.000262104	0.0685597	181.949	4999.95	50.0013
322	0.113666	0.106874	0.00044	0.000263705	0.0685614	181.955	4999.95	50.0014
323	0.113184	0.106256	0.000438291	0.00026528	0.0685632	181.961	4999.94	50.0014
324	0.112772	0.105655	0.00043683	0.000266829	0.0685649	181.966	4999.94	50.0014
325	0.112823	0.105071	0.000437025	0.000268353	0.0685666	181.972	4999.94	50.0014
326	0.112858	0.104503	0.000437165	0.000269851	0.0685683	181.977	4999.94	50.0015
327	0.112801	0.103951	0.000436977	0.000271324	0.0685699	181.983	4999.94	50.0015
328	0.112654	0.103413	0.000436463	0.000272773	0.0685716	181.988	4999.94	50.0015
329	0.112557	0.102891	0.000436129	0.000274197	0.0685732	181.993	4999.94	50.0015
330	0.112814	0.102382	0.000437063	0.000275598	0.0685748	181.998	4999.94	50.0015
331	0.112896	0.101887	0.000437373	0.000276974	0.0685764	182.003	4999.94	50.0016
332	0.112848	0.101405	0.000437212	0.000278328	0.068578	182.008	4999.94	50.0016
333	0.113341	0.100936	0.000438989	0.000279659	0.0685796	182.013	4999.94	50.0016
334	0.113559	0.100479	0.000439783	0.000280967	0.0685812	182.017	4999.94	50.0016
335	0.113636	0.100034	0.000440071	0.000282254	0.0685828	182.022	4999.93	50.0016
336	0.11373	0.0996005	0.000440418	0.000283518	0.0685844	182.026	4999.93	50.0017
337	0.114368	0.099178	0.000442714	0.000284761	0.068586	182.031	4999.93	50.0017
338	0.114825	0.0987665	0.000444362	0.000285983	0.0685875	182.035	4999.93	50.0017
339	0.11509	0.0983655	0.00044532	0.000287184	0.0685891	182.039	4999.93	50.0017
340	0.115418	0.0979746	0.000446505	0.000288365	0.0685907	182.044	4999.93	50.0018
341	0.11569	0.0975935	0.000447487	0.000289525	0.0685923	182.048	4999.93	50.0018
342	0.115846	0.0972218	0.000448056	0.000290667	0.0685939	182.052	4999.93	50.0018
343	0.115985	0.096859	0.000448565	0.000291789	0.0685954	182.056	4999.93	50.0018
344	0.116158	0.0965049	0.000449192	0.000292893	0.068597	182.059	4999.93	50.0018
345	0.116383	0.0961593	0.000450009	0.000293979	0.0685986	182.063	4999.93	50.0019
346	0.116663	0.0958218	0.000451017	0.000295048	0.0686001	182.067	4999.92	50.0019
347	0.117019	0.0954922	0.0004523	0.000296098	0.0686017	182.071	4999.92	50.0019
348	0.117637	0.0951705	0.000454518	0.000297132	0.0686032	182.074	4999.92	50.0019
349	0.118498	0.0948565	0.000457599	0.000298148	0.0686048	182.078	4999.92	50.0019
350	0.119742	0.0945501	0.000462046	0.000299146	0.0686064	182.081	4999.92	50.002
351	0.120515	0.0942511	0.000464814	0.000300127	0.0686081	182.084	4999.92	50.002
352	0.121199	0.0939591	0.000467259	0.000301092	0.0686097	182.088	4999.92	50.002
353	0.12179	0.0936737	0.000469372	0.000302041	0.0686114	182.091	4999.92	50.002
354	0.1223	0.0933947	0.0004712	0.000302975	0.0686131	182.094	4999.92	50.0021
355	0.122802	0.0931216	0.000472995	0.000303895	0.0686148	182.097	4999.92	50.0021
356	0.123279	0.0928543	0.000474701	0.000304801	0.0686165	182.1	4999.92	50.0021
357	0.123771	0.0925926	0.000476459	0.000305693	0.0686182	182.103	4999.92	50.0021
358	0.124274	0.0923364	0.000478256	0.000306572	0.0686199	182.106	4999.91	50.0021
359	0.124792	0.0920856	0.000480107	0.000307438	0.0686216	182.109	4999.91	50.0022
360	0.125295	0.0918399	0.000481905	0.000308291	0.0686233	182.111	4999.91	50.0022
361	0.125824	0.0915994	0.000483792	0.000309131	0.0686251	182.114	4999.91	50.0022
362	0.126388	0.0913638	0.000485804	0.000309958	0.0686268	182.117	4999.91	50.0022
363	0.127056	0.091133	0.000488182	0.000310773	0.0686286	182.12	4999.91	50.0022
364	0.12784	0.0909071	0.000490971	0.000311576	0.0686304	182.122	4999.91	50.0023
365	0.128682	0.0906859	0.000493967	0.000312366	0.0686322	182.125	4999.91	50.0023
366	0.129586	0.0904693	0.00049718	0.000313143	0.068634	182.127	4999.91	50.0023
367	0.130563	0.0902573	0.000500648	0.000313909	0.0686359	182.129	4999.91	50.0023
368	0.1319	0.09005	0.000505389	0.000314661	0.0686377	182.132	4999.91	50.0024
369	0.138552	0.0898516	0.000528886	0.000315386	0.0686397	182.134	4999.9	50.0024
370	0.171231	0.0896979	0.00064301	0.000315962	0.0686423	182.136	4999.9	50.0024
371	0.191574	0.089591	0.000713109	0.000316383	0.0686461	182.138	4999.9	50.0024
372	0.181182	0.0894771	0.0006774	0.000316831	0.0686499	182.14	4999.9	50.0024
373	0.167943	0.0893372	0.000631648	0.000317367	0.0686533	182.142	4999.9	50.0025
374	0.163761	0.0891844	0.000617138	0.000317949	0.0686563	182.144	4999.9	50.0025
375	0.5692	0.0894001	0.0019372	0.000317263	0.0686649	182.146	4999.9	50.0025
376	0.463986	0.0897441	0.00160695	0.00031617	0.0686789	182.146	4999.9	50.0025
377	0.513712	0.090157	0.00176388	0.000314851	0.0686937	182.147	4999.9	50.0026
378	0.559676	0.090543	0.00190768	0.000313633	0.068708	182.148	4999.9	50.0026
379	0.968411	0.0914916	0.00314527	0.000310588	0.0687333	182.147	4999.9	50.0026
380	0.446882	0.0919338	0.00155279	0.000309241	0.0687506	182.147	4999.89	50.0026
381	0.542733	0.0923301	0.00185496	0.000308037	0.0687651	182.148	4999.89	50.0026
382	0.488424	0.0927768	0.00168448	0.000306689	0.0687813	182.149	4999.89	50.0027
383	0.298409	0.0929251	0.00107228	0.000306295	0.0687921	182.15	4999.89	50.0027
384	0.224596	0.0928547	0.000825768	0.000306587	0.0687983	182.151	4999.89	50.0027
385	0.205642	0.0927226	0.000761409	0.000307072	0.0688031	182.153	4999.89	50.0027
386	0.20397	0.0925689	0.000755718	0.000307629	0.0688075	182.154	4999.89	50.0028
387	0.211616	0.0924108	0.000781776	0.000308202	0.0688121	182.156	4999.89	50.0028
388	0.22884	0.0922645	0.000840167	0.000308741	0.0688172	182.158	4999.89	50.0028
389	0.23916	0.0921224	0.00087498	0.000309272	0.0688226	182.159	4999.89	50.0028
390	0.252165	0.0919776	0.000918659	0.000309815	0.0688285	182.16	4999.89	50.0029
391	0.270177	0.0918344	0.000978827	0.000310359	0.0688349	182.162	4999.88	50.0029
392	0.308727	0.0917034	0.00110644	0.000310869	0.068842	182.163	4999.88	50.0029
393	0.827025	0.0918081	0.00272507	0.000310612	0.0688534	182.164	4999.88	50.0029
394	1.52986	0.0932537	0.00476513	0.000306134	0.0688964	182.161	4999.88	50.0029
395	41.1809	0.0960352	0.0883662	0.000299563	0.069207	182.129	4999.88	50.003
396	24.2796	0.101691	0.055926	0.000286704	0.0697505	182.072	4999.88	50.003
397	3.97725	0.113296	0.0112863	0.000263157	0.0706723	181.975	4999.88	50.003
398	3.63815	0.115302	0.0104207	0.000259653	0.070841	181.962	4999.88	50.003
399	48.6775	0.121962	0.102239	0.000248958	0.0714282	181.904	4999.88	50.0031
400	6.66739	0.136271	0.0179287	0.000227239	0.0722572	181.82	4999.88	50.0031
401	4.33417	0.142088	0.0122069	0.000220084	0.0726712	181.784	4999.88	50.0031
402	21.6095	0.147661	0.0506609	0.000213926	0.0730999	181.746	4999.87	50.0031
403	7.28038	0.154745	0.0194088	0.000206448	0.0735822	181.703	4999.87	50.0032
404	1.18713	0.155313	0.00379725	0.000206062	0.0736515	181.706	4999.87	50.0032
405	0.800415	0.153741	0.00265301	0.000208347	0.0736803	181.714	4999.87	50.0032
406	1.64471	0.153339	0.00510478	0.000209581	0.0738155	181.71	4999.87	50.0032
407	0.849182	0.152302	0.00280055	0.000211221	0.0738508	181.717	4999.87	50.0033
408	19.5835	0.162846	0.0465546	0.000201088	0.0746267	181.642	4999.87	50.0033
409	34.0534	0.168646	0.0754127	0.000196336	0.0751106	181.602	4999.87	50.0033
410	1.43032	0.172171	0.00450284	0.00019356	0.0753888	181.584	4999.87	50.0033
411	0.806244	0.170375	0.00267399	0.000195793	0.075422	181.594	4999.87	50.0034
412	17.7251	0.167761	0.0426998	0.000198984	0.0754427	181.604	4999.86	50.0034
413	9.68761	0.17684	0.0250736	0.000191488	0.0760784	181.548	4999.86	50.0034
414	1.92125	0.177894	0.00588644	0.000190723	0.0761547	181.553	4999.86	50.0034
415	0.623422	0.175981	0.00211608	0.000192982	0.0761868	181.564	4999.86	50.0035
416	4.27985	0.174545	0.0121102	0.000195159	0.0763131	181.563	4999.86	50.0035
417	7.85254	0.181309	0.0208274	0.000190211	0.0768666	181.516	4999.86	50.0035
418	1.98047	0.181461	0.0060548	0.00019036	0.0769285	181.524	4999.86	50.0035
419	1.01309	0.190179	0.00329758	0.000183853	0.0774771	181.478	4999.86	50.0036
420	0.715173	0.188594	0.00240127	0.000185989	0.0776119	181.479	4999.86	50.0036
421	17.8255	0.203753	0.0430375	0.000175503	0.0785017	181.396	4999.86	50.0036
422	0.760891	0.20368	0.00254246	0.000175917	0.0785809	181.404	4999.85	50.0036
423	0.666134	0.199848	0.00225207	0.000179424	0.0786016	181.419	4999.85	50.0037
424	0.693256	0.196544	0.00233593	0.000182585	0.0786244	181.432	4999.85	50.0037
425	0.597233	0.195412	0.00203883	0.000184337	0.0787885	181.431	4999.85	50.0037
426	0.348757	0.191436	0.00124572	0.000188276	0.078802	181.445	4999.85	50.0037
427	0.286654	0.187418	0.00104047	0.000192408	0.0788113	181.46	4999.85	50.0038
428	0.259975	0.183544	0.000951176	0.000196559	0.0788193	181.475	4999.85	50.0038
429	0.244084	0.179852	0.000897633	0.000200683	0.0788265	181.489	4999.85	50.0038
430	0.234066	0.176347	0.000863745	0.000204759	0.0788333	181.503	4999.85	50.0038
431	0.509636	0.173709	0.00176457	0.000207979	0.0788456	181.516	4999.85	50.0039
432	0.290902	0.1709	0.00105514	0.000211505	0.0788568	181.53	4999.84	50.0039
433	0.235059	0.167994	0.00086735	0.000215254	0.0788641	181.543	4999.84	50.0039
434	0.211137	0.165163	0.00078579	0.000219028	0.0788702	181.556	4999.84	50.0039
435	0.197808	0.162443	0.000740025	0.000222779	0.0788756	181.569	4999.84	50.004
436	0.188956	0.159839	0.000709503	0.00022649	0.0788806	181.582	4999.84	50.004
437	0.181416	0.15735	0.00068341	0.000230151	0.0788852	181.595	4999.84	50.004
438	0.175362	0.154972	0.000662401	0.000233761	0.0788896	181.607	4999.84	50.004
439	0.170251	0.1527	0.000644619	0.000237318	0.0788938	181.619	4999.84	50.0041
440	0.165484	0.150527	0.000627993	0.00024082	0.0788978	181.631	4999.84	50.0041
441	0.160428	0.148448	0.000610308	0.000244267	0.0789016	181.643	4999.84	50.0041
442	0.156319	0.146458	0.000595908	0.000247661	0.0789051	181.655	4999.83	50.0041
443	0.152852	0.144552	0.000583737	0.000251	0.0789085	181.666	4999.83	50.0042
444	0.149539	0.142725	0.000572086	0.000254284	0.0789118	181.677	4999.83	50.0042
445	0.146873	0.140974	0.000562696	0.000257515	0.0789149	181.688	4999.83	50.0042
446	0.145218	0.139296	0.000556874	0.000260688	0.0789179	181.699	4999.83	50.0042
447	0.144112	0.137691	0.000552993	0.000263796	0.0789208	181.709	4999.83	50.0043
448	0.141221	0.136149	0.00054277	0.000266854	0.0789237	181.72	4999.83	50.0043
449	0.138108	0.134665	0.000531741	0.000269863	0.0789264	181.73	4999.83	50.0043
450	0.135233	0.133236	0.000521538	0.000272824	0.0789289	181.74	4999.83	50.0043
451	0.132749	0.131861	0.000512708	0.000275736	0.0789313	181.749	4999.83	50.0044
452	0.130576	0.130537	0.000504978	0.000278598	0.0789337	181.759	4999.82	50.0044
453	0.128678	0.129261	0.000498214	0.000281412	0.0789359	181.768	4999.82	50.0044
454	0.126981	0.128032	0.000492166	0.000284177	0.078938	181.778	4999.82	50.0044
455	0.12544	0.126847	0.00048667	0.000286894	0.07894	181.787	4999.82	50.0045
456	0.124051	0.125704	0.000481712	0.000289564	0.078942	181.796	4999.82	50.0045
457	0.123076	0.124602	0.000478234	0.000292187	0.0789439	181.804	4999.82	50.0045
458	0.12205	0.123538	0.00047457	0.000294763	0.0789457	181.813	4999.82	50.0045
459	0.121059	0.122511	0.000471028	0.000297294	0.0789475	181.821	4999.82	50.0046
460	0.120267	0.121519	0.000468204	0.00029978	0.0789492	181.83	4999.82	50.0046
461	0.119485	0.12056	0.000465409	0.000302222	0.0789508	181.838	4999.82	50.0046
462	0.118762	0.119633	0.000462823	0.00030462	0.0789525	181.846	4999.81	50.0046
463	0.118059	0.118737	0.00046031	0.000306976	0.078954	181.854	4999.81	50.0047
464	0.117424	0.11787	0.000458043	0.00030929	0.0789555	181.861	4999.81	50.0047
465	0.117023	0.11703	0.000456614	0.000311563	0.078957	181.869	4999.81	50.0047
466	0.116694	0.116218	0.000455446	0.000313795	0.0789584	181.876	4999.81	50.0047
467	0.116294	0.115431	0.000454021	0.000315988	0.0789598	181.883	4999.81	50.0048
468	0.118372	0.114671	0.000461541	0.000318135	0.0789612	181.89	4999.81	50.0048
469	0.120095	0.113942	0.000467767	0.000320223	0.0789627	181.897	4999.81	50.0048
470	0.11852	0.113233	0.000462109	0.00032228	0.0789641	181.904	4999.81	50.0048
471	0.116979	0.112541	0.000456568	0.000324311	0.0789655	181.911	4999.81	50.0049
472	0.115908	0.111869	0.00045272	0.000326312	0.0789668	181.917	4999.8	50.0049
473	0.115218	0.111214	0.000450243	0.000328281	0.078968	181.924	4999.8	50.0049
474	0.114776	0.110578	0.000448662	0.000330219	0.0789692	181.93	4999.8	50.0049
475	0.114496	0.109959	0.000447666	0.000332124	0.0789704	181.936	4999.8	50.005
476	0.114372	0.109358	0.000447231	0.000333998	0.0789715	181.943	4999.8	50.005
477	0.114356	0.108773	0.000447189	0.000335839	0.0789726	181.949	4999.8	50.005
478	0.114486	0.108205	0.000447676	0.000337649	0.0789738	181.954	4999.8	50.005
479	0.114612	0.107652	0.000448147	0.000339427	0.0789748	181.96	4999.8	50.0051
480	0.114752	0.107115	0.000448668	0.000341176	0.0789759	181.966	4999.8	50.0051
481	0.11494	0.106592	0.000449362	0.000342894	0.078977	181.971	4999.8	50.0051
482	0.115126	0.106083	0.00045005	0.000344583	0.0789781	181.977	4999.79	50.0051
483	0.115342	0.105587	0.000450845	0.000346243	0.0789791	181.982	4999.79	50.0052
484	0.115579	0.105105	0.000451714	0.000347874	0.0789802	181.987	4999.79	50.0052
485	0.115815	0.104635	0.00045258	0.000349479	0.0789812	181.992	4999.79	50.0052
486	0.116048	0.104177	0.000453435	0.000351056	0.0789822	181.997	4999.79	50.0052
487	0.116318	0.103731	0.000454426	0.000352607	0.0789832	182.002	4999.79	50.0053
488	0.116616	0.103296	0.000455515	0.000354132	0.0789842	182.007	4999.79	50.0053
489	0.116919	0.102872	0.00045662	0.000355632	0.0789853	182.012	4999.79	50.0053
490	0.117277	0.102458	0.000457928	0.000357107	0.0789863	182.016	4999.79	50.0053
491	0.117675	0.102055	0.000459377	0.000358558	0.0789873	182.021	4999.79	50.0054
492	0.118123	0.101661	0.000461007	0.000359985	0.0789883	182.025	4999.78	50.0054
493	0.118669	0.101277	0.000462989	0.000361389	0.0789893	182.03	4999.78	50.0054
494	0.119168	0.100902	0.000464802	0.000362769	0.0789903	182.034	4999.78	50.0054
495	0.119699	0.100536	0.000466726	0.000364128	0.0789913	182.038	4999.78	50.0055
496	0.12028	0.100179	0.000468834	0.000365464	0.0789924	182.042	4999.78	50.0055
497	0.120927	0.0998296	0.000471177	0.000366778	0.0789934	182.046	4999.78	50.0055
498	0.121631	0.0994888	0.000473723	0.000368071	0.0789945	182.05	4999.78	50.0055
499	0.122361	0.0991559	0.000476364	0.000369342	0.0789955	182.054	4999.78	50.0056
500	0.123324	0.0988307	0.000479841	0.000370593	0.0789966	182.058	4999.78	50.0056
501	0.124141	0.0985131	0.000482787	0.000371823	0.0789977	182.062	4999.78	50.0056
502	0.124937	0.0982029	0.00048566	0.000373033	0.0789988	182.065	4999.77	50.0056
503	0.125792	0.0978996	0.000488743	0.000374224	0.079	182.069	4999.77	50.0057
504	0.126681	0.0976033	0.000491946	0.000375395	0.0790011	182.072	4999.77	50.0057
505	0.12765	0.0973137	0.000495434	0.000376547	0.0790023	182.076	4999.77	50.0057
506	0.128756	0.0970305	0.00049941	0.00037768	0.0790035	182.079	4999.77	50.0057
507	0.129937	0.0967538	0.000503654	0.000378794	0.0790047	182.082	4999.77	50.0058
508	0.131179	0.0964833	0.000508112	0.00037989	0.079006	182.086	4999.77	50.0058
509	0.133112	0.0962189	0.000515038	0.000380968	0.0790073	182.089	4999.77	50.0058
510	0.134835	0.0959607	0.000521208	0.000382027	0.0790087	182.092	4999.77	50.0058
511	0.137668	0.0957091	0.000531328	0.000383066	0.0790101	182.095	4999.77	50.0059
512	0.140973	0.095465	0.000543116	0.000384081	0.0790116	182.098	4999.76	50.0059
513	0.143898	0.0952276	0.000553525	0.000385074	0.0790133	182.101	4999.76	50.0059
514	0.146313	0.0949956	0.000562113	0.00038605	0.079015	182.104	4999.76	50.0059
515	0.148683	0.0947683	0.000570527	0.000387012	0.0790168	182.106	4999.76	50.006
516	0.151166	0.0945455	0.000579331	0.00038796	0.0790187	182.109	4999.76	50.006
517	0.162259	0.0943321	0.000618487	0.000388875	0.0790207	182.112	4999.76	50.006
518	0.739376	0.0947369	0.00248961	0.00038733	0.0790324	182.113	4999.76	50.006
519	0.916925	0.095658	0.00302966	0.000383819	0.079057	182.113	4999.76	50.0061
520	47.8079	0.10265	0.10236	0.000363656	0.0798476	182.029	4999.76	50.0061
521	48.3801	0.113729	0.103479	0.000335265	0.0808712	181.922	4999.76	50.0061
522	20.7343	0.125497	0.0495823	0.000309689	0.0818051	181.826	4999.75	50.0061
523	12.649	0.129238	0.0320999	0.000303195	0.0822031	181.791	4999.75	50.0062
524	18.0669	0.131207	0.0439588	0.000300266	0.0824649	181.771	4999.75	50.0062
525	1.41333	0.134376	0.0044982	0.00029541	0.082835	181.741	4999.75	50.0062
526	0.332672	0.133324	0.00119999	0.000297898	0.082852	181.749	4999.75	50.0062
527	0.267066	0.131837	0.000980595	0.000301359	0.0828595	181.758	4999.75	50.0063
528	0.263027	0.130348	0.000966997	0.000304897	0.0828662	181.767	4999.75	50.0063
529	0.284396	0.128916	0.00103911	0.00030838	0.082873	181.775	4999.75	50.0063
530	0.369833	0.127638	0.00132287	0.000311575	0.0828816	181.784	4999.75	50.0063
531	0.417625	0.126496	0.00147903	0.000314511	0.0828926	181.792	4999.74	50.0064
532	0.465301	0.125395	0.00163323	0.000317407	0.0829049	181.799	4999.74	50.0064
533	0.575326	0.124343	0.00198374	0.000320236	0.0829196	181.807	4999.74	50.0064
534	0.970236	0.123457	0.00319693	0.00032272	0.0829401	181.813	4999.74	50.0065
535	25.6859	0.12639	0.0599049	0.000316843	0.0831891	181.794	4999.74	50.0065
536	187.011	0.142647	0.324975	0.000286794	0.0842678	181.685	4999.74	50.0065
537	9.13184	0.178314	0.0241115	0.000236152	0.0857536	181.534	4999.74	50.0065
538	6.5159	0.183377	0.0178547	0.000230679	0.0859782	181.524	4999.74	50.0066
539	3.79427	0.187547	0.0110016	0.000226383	0.0861579	181.519	4999.74	50.0066
540	41.9012	0.189929	0.0918407	0.000224672	0.0864094	181.505	4999.74	50.0066
541	2.57006	0.198299	0.00774936	0.000217235	0.0868966	181.467	4999.73	50.0066
542	1.50494	0.196991	0.00477467	0.000218965	0.0869513	181.476	4999.73	50.0067
543	0.965995	0.194459	0.00319074	0.000222034	0.0869884	181.487	4999.73	50.0067
544	0.769062	0.191294	0.00259195	0.000225882	0.0870145	181.499	4999.73	50.0067
545	0.717106	0.188123	0.0024318	0.000229852	0.0870374	181.512	4999.73	50.0068
546	99.5657	0.190798	0.192745	0.000228701	0.0875101	181.474	4999.73	50.0068
547	96.7973	0.217471	0.188356	0.000205623	0.0888198	181.346	4999.73	50.0068
548	25.3555	0.227007	0.0594884	0.000198943	0.0893438	181.307	4999.73	50.0068
549	0.987356	0.225374	0.0032593	0.000201046	0.0895062	181.307	4999.73	50.0069
550	1.04715	0.221098	0.00343907	0.000205121	0.0895374	181.322	4999.72	50.0069
551	37.5912	0.219807	0.0838691	0.000207407	0.0898074	181.311	4999.72	50.0069
552	19.3193	0.233145	0.0469306	0.000198422	0.0906026	181.242	4999.72	50.007
553	33.6666	0.244919	0.0762864	0.00019162	0.0913911	181.176	4999.72	50.007
554	5.74183	0.247426	0.0160099	0.000190977	0.0917556	181.157	4999.72	50.007
555	0.546197	0.241315	0.00190027	0.000196011	0.0917902	181.174	4999.72	50.007
556	0.414422	0.234374	0.00147556	0.000201948	0.0918046	181.194	4999.72	50.0071
557	0.372049	0.227725	0.00133662	0.000207968	0.0918166	181.213	4999.72	50.0071
558	0.348043	0.221466	0.00125734	0.000213968	0.0918274	181.232	4999.72	50.0071
559	0.32957	0.215589	0.00119602	0.000219921	0.0918375	181.251	4999.71	50.0072
560	0.314862	0.210072	0.001147	0.000225817	0.091847	181.269	4999.71	50.0072
561	0.303143	0.204892	0.00110781	0.000231647	0.091856	181.287	4999.71	50.0072
562	0.291565	0.200021	0.00106895	0.000237406	0.0918645	181.305	4999.71	50.0072
563	0.282536	0.195439	0.00103857	0.000243091	0.0918726	181.322	4999.71	50.0073
564	19.5385	0.198402	0.0475278	0.000241742	0.0923949	181.283	4999.71	50.0073
565	0.518151	0.197425	0.00181321	0.000243509	0.0925091	181.29	4999.71	50.0073
566	0.312751	0.193221	0.00114086	0.000248943	0.0925204	181.307	4999.71	50.0073
567	0.264107	0.189051	0.000976609	0.000254558	0.0925284	181.324	4999.7	50.0074
568	0.243864	0.185063	0.000907555	0.000260162	0.0925352	181.342	4999.7	50.0074
569	0.231573	0.181281	0.000865415	0.000265707	0.0925414	181.359	4999.7	50.0074
570	0.2222	0.177701	0.000833165	0.000271176	0.0925472	181.375	4999.7	50.0075
571	0.213949	0.174312	0.00080468	0.000276562	0.0925527	181.392	4999.7	50.0075
